index,id,MLS,Price,Latitude,Longitude,LandSize,SizeInterior,Bedrooms,Bathrooms
797,24985609, NB081272,74900,45.52623,-65.76995,0,1072,3,2
798,24676100,1247635,74900,47.569951,-59.159399,4200,1219,3,1
799,24962763, NB081120,74900,47.608781,-65.633628,2798.614,1224,2,1
800,25046516, NB081882,74900,45.257591,-66.073236,4990,1122,2,1
801,24904930,202223190,74900,51.652785,-99.926523,0,864,2,1
802,25051734,202225805,74900,45.13032925,-63.3638767,0,0,0,0
803,24676100,1247635,74900,47.569951,-59.159399,4200,1219,3,1
804,24970971,1252008,74900,48.951048,-58.018126,4050,818,2,1
805,24244089, SK890247,74900,50.329769,-102.269903,6250,921,2,1
806,24912342,10387961,74900,46.72134857,-73.79988629,14999,0,1,1
807,24415392, M142434,74900,46.685289,-65.069759,0,480,0,0
808,24992699,202224588,74900,49.355547,-97.361088,3690,1120,0,1
809,24668459, SK902726,74900,50.931625,-102.81301,7000,891,2,1
810,25005077,202224864,74900,45.6411027,-64.0539302,0,0,3,1
811,24862106, NB079015,74900,45.88111,-66.39338,21796.8975,674,2,1
812,23664683, NB063776,74900,46.466764,-67.116258,43044.8361,912,3,1
813,24663398, SK902650,74900,50.935412,-102.803167,7000,836,3,1
814,24797198, SK906459,74900,51.149046,-108.753792,6250,776,2,1
815,24417858, SK894787,74900,53.389624,-108.963005,6250,748,2,2
816,25046516, NB081882,74900,45.257591,-66.073236,4990,1122,2,1
817,24976101, NB081148,74900,45.864052,-66.437703,0,952,2,1
818,24911625, SK909506,74900,51.149441,-108.750912,0,1170,5,2
819,25056434,202226711,74900,49.919261,-97.147718,2706,750,2,1
820,24928300, SK909889,74900,50.096821,-108.475601,6500,864,2,1
821,24985609, NB081272,74900,45.52623,-65.76995,0,1072,3,2
822,24719030,1248064,74900,49.091961,-55.259558,21386.0196,672,2,1
823,24438134, SK895191,74900,51.551158,-107.987023,6250,720,4,2
824,24925854, SK909748,74900,52.774157,-108.292804,0,1048,3,1
825,24928302, SK909873,74900,52.773249,-108.284093,6000,696,2,1
826,24836015,13972433,74900,45.66863912,-72.05975777,179897.0607,0,1,1
827,24854456, SK908143,74900,52.392995,-104.984156,6000,1569,4,1
828,24826247, SK907258,74900,51.957223,-102.665577,10787,804,3,1
829,23901826, SK880265,75000,49.649761,-108.4101,4800,1152,3,1
830,24313287, SK892017,75000,52.872606,-103.366168,13068,1064,4,2
831,24710464,202218390,75000,45.5011396,-60.9668624,0,0,2,1
832,24866382, SK908417,75000,53.63509,-109.204581,5803,936,3,1
833,25006462, SK911733,75000,52.459851,-107.398469,6600,800,2,1
834,25033319, E4319223,75000,53.66664931,-114.3697787,7187.4,766.38968,2,1
835,24508807, A1226778,75000,52.675693,-111.301864,6000,864,2,1
836,24633222, SK901869,75000,51.041458,-102.160684,10920,2654,5,3
837,24136408, SK887728,75000,51.55957,-101.897897,15000,720,2,1
838,24788638, SK906214,75000,50.888231,-109.541058,5750,888,3,1
839,24844174, SK907803,75000,53.362962,-104.014047,6098.4,780,1,1
840,24073231, SK885292,75000,50.888676,-109.542346,10097,720,3,1
841,24858073,13057624,75000,46.79264293,-70.75919041,3005.28088,0,3,1
842,24884418,22313006,75000,45.774428,-74.689918,19945.5067,0,2,1
843,24794068,1248982,75000,47.566678,-59.135221,1800,606,2,1
844,24714467, SK904084,75000,50.465065,-104.632323,6750,747,2,1
845,24647328, SK902290,75000,49.173447,-101.79708,6000,864,3,1
846,24342334, SK892770,75000,50.481669,-103.446212,0,1296,4,1
847,24497062,19348378,75000,46.567307,-71.840646,15893.97474,0,1,0
848,24902725, SK909271,75000,50.465886,-104.623792,4687,528,2,2
849,24787982, NB078225,75000,47.76969,-65.17366,6098.4,653,2,1
850,24816132,17717986,75000,45.04324745,-73.31702805,22499.78017,0,2,1
851,24866382, SK908417,75000,53.63509,-109.204581,5803,936,3,1
852,24794068,1248982,75000,47.566678,-59.135221,1800,606,2,1
853,24802696,24997398,75000,47.44578994,-72.78520054,4999.83155,0,4,1
854,25040193,202226394,75000,49.923915,-97.151047,0,680,2,1
855,24941897,12317480,75000,48.322077,-68.443676,28784.82138,0,2,1
856,24447038,1245051,75000,47.898441,-53.074159,27770,1340,3,1
857,24335174,15490442,75000,48.36552307,-67.23416295,8921.12032,990.28,5,2
858,24315630,15873372,75000,48.348273,-67.233778,4937.40093,1609.2,3,2
859,24844174, SK907803,75000,53.362962,-104.014047,6098.4,780,1,1
860,24497062,19348378,75000,46.567307,-71.840646,15893.97474,0,1,0
861,24906566, E4314715,75000,53.59566356,-112.345792,0,747.01466,2,1
862,23838828, SK877682,75000,49.264982,-102.28255,12000,770,2,1
863,24703397, SK903519,75000,55.415821,-104.567012,7781,1632,1,1
864,24788638, SK906214,75000,50.888231,-109.541058,5750,888,3,1
865,24073231, SK885292,75000,50.888676,-109.542346,10097,720,3,1
866,24480762,9314818,75000,48.996472,-79.365969,8060,1680,3,1
867,24826603, SK907307,75000,50.855016,-109.405297,18000,1240,3,2
868,24878167,1249762,75000,48.672545,-54.022224,16005.9193,1000,3,1
869,24617764, NB074679,75000,45.125507,-66.354919,15134,1240,4,0
870,24263204,24988706,75000,45.933959,-70.484962,2776.00981,0,1,1
871,24502506,12645373,75000,45.805498,-72.226199,4406.74,448.84,2,0
872,24884418,22313006,75000,45.774428,-74.689918,19945.5067,0,2,1
873,24913093,9044619,75900,47.69347683,-70.22537764,4984.76209,0,0,0
874,24383594, SK894068,75900,52.811812,-106.226091,34412.4,755,2,1
875,24077913, A1186931,76000,53.1930519,-109.7765508,1000,1040,3,2
876,24665545, A1239514,76000,51.526762,-111.206506,9375,863.75,2,1
877,24822323,5191,76000,63.143964,-117.269341,11733,1421,1,1
878,24403457, SK894463,76500,51.213284,-102.477195,5662.8,1000,3,1
879,24548721, SK899630,76500,51.048363,-105.813182,7000,780,1,1
880,24021208, A1176576,76500,53.23292,-112.233983,7000,911,2,1
881,24946460, NB080930,76500,47.366535,-68.334082,5500.3529,1125,5,3
882,24934166,202223860,76900,49.227455,-100.056724,0,572,2,2
883,24964791, A2005938,77000,56.23884264,-117.2964028,7920,737,2,1
884,24364453, SK893541,77000,49.571225,-101.702224,6000,684,3,2
885,24869752, E4313360,77000,53.8794021,-112.3362637,0,2002.0854,3,3
886,25055892,202226721,77000,49.91336,-97.134902,3465,1561,5,1
887,25054939,15891223,77175,46.061488,-73.727118,17499.94862,0,2,1
888,24899973, E4314488,77500,54.14591834,-113.6338255,12499.90179,616.017997,2,2
889,23956612,16208676,77500,49.77943327,-74.85282837,6050,864,3,1
890,25044371, SK913650,77900,50.461536,-104.638667,4695,528,1,1
891,24597816, SK900833,77900,50.804026,-103.543922,11875,1144,5,3
892,24512893, SK898504,78000,50.932017,-102.818787,7000,620,2,1
893,23901705,12240444,78000,45.7487631,-71.53437661,68077.36194,0,0,1
894,25061051, SK913843,78000,52.08395,-109.392149,11500,780,1,1
895,24976694, SK911091,78000,50.455421,-109.758261,7152,1088,4,2
896,24803794, NB078381,78000,46.91661,-67.395441,13476.4028,1193,2,2
897,25004299,11236662,78500,46.95426286,-70.18378964,9779,480,1,1
898,24557944, NB074412,78500,45.32207,-67.247465,0,1200,0,1
899,24616378,18946058,78800,46.67284069,-70.15273521,40000,0,2,1
900,24642059, SK902106,79000,51.955029,-102.662271,11500,728,1,1
901,24993083, SK911444,79000,49.377967,-102.760876,6000,1224,3,1
902,24778505, SK906002,79000,49.905789,-109.472383,6493.5,620,2,1
903,24426167,1244773,79000,49.492657,-54.790072,2750,980,2,2
904,24401523, SK894498,79000,49.65297,-108.407446,7200,960,3,1
905,24050110, SK884866,79000,49.648068,-102.677895,6250,624,1,1
906,24650445,17086603,79000,49.281851,-67.937574,12222.40845,672.74,2,1
907,24528000, A1228405,79000,49.196018,-113.312067,8624,994,3,1
908,24924213,12003146,79000,49.12645655,-79.26573229,60000,933,4,1
909,24672018,17130774,79000,49.08970668,-66.70825583,6006.2562,730.653532,1,1
910,24681488, SK903141,79000,49.13388,-102.983803,6000,576,2,1
911,24585692,9224477,79000,49.13433474,-66.41583484,32291.7,0,1,1
912,25026755,10152709,79000,48.999824,-66.98336,13868.20876,0,3,1
913,24711229, E4306674,79000,54.05110257,-113.8871706,0,1080.69556,3,1
914,24720802,202217718,79000,54.765902,-101.852877,7500,884,2,2
915,24929330, E4315521,79000,53.89895609,-110.896972,0,1016.973272,3,1
916,24773872, SK905831,79000,53.490621,-104.489459,11454,1064,3,2
917,22915430, A1073022,79000,55.736274,-117.197097,8091.977103,1080,3,1
918,23286215, A1115598,79000,56.920644,-117.626694,6000,904,3,1
919,25010050, SK911844,79000,51.461438,-109.136675,7141,1436,4,3
920,24593848, A1233853,79000,53.10121,-109.472606,6000,792,2,1
921,24597814, SK900946,79000,52.419235,-104.493777,11500,1031,2,1
922,24642059, SK902106,79000,51.955029,-102.662271,11500,728,1,1
923,24891770, SK909014,79000,52.782937,-104.375685,0,864,3,1
924,24308319, SK891969,79000,50.929613,-102.809647,3500,1030,3,2
925,24627763, SK901449,79000,50.411059,-102.926855,6750,840,4,2
926,24678234, SK903128,79000,50.462528,-104.635225,6250,1000,3,1
927,24852736,202221958,79000,49.981934,-98.27753,0,684,3,1
928,24968871,170070,79000,50.418748,-121.345797,3240,714,0,1
929,24970309, SK910946,79000,50.330006,-102.272576,8592,672,1,1
930,24569947, SK899898,79000,51.564323,-101.902646,7050,720,2,2
931,24955733,16730069,79000,45.655268,-72.14081,10474.35109,0,3,2
932,25002504,9094656,79000,45.9586144,-70.65252754,0,0,2,1
933,24824398,21922182,79000,46.15747935,-70.82802452,4061.21947,0,2,1
934,24705016, M146235,79000,46.05659,-65.26326,0,600,0,1
935,25046724,202225703,79000,44.6222729,-65.766975,0,0,2,1
936,25021680,202225194,79000,44.39122289,-66.21296841,21780,0,4,2
937,24994845,12925018,79000,46.65025347,-75.24758622,5866.3255,0,2,1
938,24957098,1251724,79000,47.037512,-55.165638,2626.3916,1823,4,1
939,24902800,15973856,79000,47.66827266,-72.75679856,57550.26774,407.56,1,0
940,25020324,1252511,79000,47.627529,-52.948331,0,863,3,1
941,24028548,15202997,79000,48.562111,-67.684007,5726.3948,0,5,1
942,24618575,202215914,79000,43.8280843,-66.1175731,0,0,3,1
943,24430878,11849788,79000,45.47443221,-74.32083581,19824.95102,0,1,1
944,24819173, SK907069,79050,50.472743,-104.648409,3124,848,2,1
945,24732564,202218931,79500,49.189059,-100.495652,0,988,2,1
946,24461273, SK895906,79500,49.903599,-109.480774,6500,948,2,1
947,24916849, NB080642,79500,47.9994,-66.6813,5112.8525,1112,2,1
948,24908585,1250288,79500,47.190397,-55.132879,8000,864,3,1
949,25034748,10658812,79500,46.72328043,-79.09658941,2033.30071,1134,4,2
950,24327413, SK892350,79800,50.458637,-104.619917,3128,840,2,1
951,24327413, SK892350,79800,50.458637,-104.619917,3128,840,2,1
952,24461576, SK896016,79900,50.454968,-104.630784,3387,1010,4,1
953,24532155, SK899139,79900,50.459718,-104.62655,0,832,4,1
954,25056847,202226755,79900,50.382329,-99.085353,6000,927,1,1
955,24969030, SK910914,79900,50.541102,-103.877963,6230,720,2,1
956,24908411, SK909409,79900,50.460266,-104.625062,3126,672,2,2
957,24898320, NB079482,79900,48.06436,-66.38592,4994.4496,650,3,1
958,24873182, NB079201,79900,48.060423,-66.366071,6200.0064,600,3,1
959,24855138, NB079016,79900,47.996469,-66.689663,5005.2135,700,2,1
960,24879444,18769760,79900,47.843916,-69.534275,6525.07618,0,2,0
961,24666737,28415670,79900,48.03312817,-68.78257299,13998.45195,0,2,1
962,24706946,1248005,79900,48.0934,-53.862515,0,660,2,1
963,25000521,19895695,79900,48.604475,-68.120918,6731.74306,0,4,1
964,23896680,14989460,79900,48.58462663,-68.18197063,4799.62301,1246.46,4,2
965,24859405,1249576,79900,48.673145,-54.022122,4500,1200,3,1
966,24908347, A1258992,79900,51.351693,-110.477222,6250,874,1,1
967,24712865, SK904118,79900,51.768149,-104.177152,6000,896,3,1
968,24916578, SK909635,79900,51.768515,-104.193815,9300,963,2,1
969,25060683, SK913915,79900,51.673829,-105.458201,7000,900,2,2
970,24442236, SK895572,79900,51.171747,-103.48832,7200,1184,3,2
971,24572395,202127173,79900,51.147824,-100.056615,6550,1350,2,2
972,24987666, M147758,79900,46.524331,-65.056245,0,987,2,1
973,25032624,9195894,79900,46.47871642,-70.61997152,5069,0,2,1
974,25053587,202226672,79900,49.888401,-97.164823,0,796,2,1
975,24785949, NB078213,79900,46.999021,-65.550076,7104.174,528,1,1
976,24712745,202218153,79900,49.92469,-97.153886,2283,760,2,1
977,24885117,20105121,79900,46.75476538,-70.32519773,18231.89382,0,3,1
978,24991694, NB081379,79900,47.010229,-65.571648,0,1000,3,1
979,25025134, A2009604,79900,49.9582295,-110.275427,6000,895,2,1
980,24887983, SK908924,79900,49.907154,-109.474843,6500,856,2,1
981,24821619,1249391,79900,47.742078,-53.215163,2551,480,1,1
982,24981434, NB081275,79900,47.621367,-65.668805,4499.3102,1028,3,1
983,24284492,1243370,79900,47.682496,-53.238751,5650.5,2558,7,2
984,25044125, A2010770,79900,53.37889338,-111.5310611,14725,813,2,1
985,24965887, NB081135,79900,45.971837,-67.38652,38750.04,665,1,1
986,24890030, NB079398,79900,45.93653,-65.77851,0,450,2,1
987,24559009,202214245,79900,49.18397,-99.666557,6000,1464,3,2
988,24734220, SK904715,79900,52.127638,-106.687575,5052,600,3,1
989,24634347,202216307,79900,45.5618832,-62.713086,0,0,3,1
990,24619117, SK901462,79900,49.458873,-104.295597,4250,1136,3,1
991,24475051, A1220970,79900,56.451598,-118.765994,0,512,1,1
992,24877193,202222686,79900,49.53315,-98.556909,0,820,2,1
993,24593789, NB074842,79900,46.182377,-66.61293,7954.5221,1710,0,1
994,23047185, E4237439,79900,53.99322422,-111.3030816,0,859.927971,2,2
995,24647389,13258112,79900,46.100493,-71.320368,6496.01365,0,3,1
996,23876614, E4271382,79900,53.9034581,-110.8991858,0,1133.008114,3,2
997,25026894,15050477,79900,46.124549,-72.747056,35278.68225,0,1,0
998,25005655, E4318243,79900,54.2713443,-110.7327057,0,995.445472,3,1
999,24975536, SK911068,79900,49.173986,-101.62872,6000,1056,4,2
1000,24951119, SK910512,79900,52.782035,-108.295689,6000,811,3,2
1001,24844206, E4312297,79900,52.97265941,-113.3623181,7680.04265,592.0145,2,1
1002,24869715, SK908416,79900,53.080715,-108.342772,5000,624,3,1
1003,23362897, A1122944,79900,52.837217,-110.855251,7000,947,4,1
1004,24327321, E4290085,79900,52.75078705,-113.0825604,17859.6,797.927907,2,1
1005,25005655, E4318243,79900,54.2713443,-110.7327057,0,995.445472,3,1
1006,24475051, A1220970,79900,56.451598,-118.765994,0,512,1,1
1007,23047185, E4237439,79900,53.99322422,-111.3030816,0,859.927971,2,2
1008,23876614, E4271382,79900,53.9034581,-110.8991858,0,1133.008114,3,2
1009,25055552, NB081900,79990,45.269257,-66.105184,0,718,2,1
1010,24408616,18207213,80000,49.1544747,-79.28807774,9510,896,2,1
1011,24999551,1252305,80000,48.660003,-53.103583,6929.79882,768,4,2
1012,24541288,15412979,80000,46.44719151,-71.5506438,25000,0,2,1
1013,25055616,202225901,80000,45.49867462,-62.6808098,0,0,2,1
1014,24797909,202220665,80000,45.60687098,-61.39026334,0,0,4,1
1015,25030758,19309190,80000,45.83874553,-76.73179892,12600,950,3,1
1016,24959100, SK910529,80000,51.632858,-102.433301,6000,864,3,2
1017,24774538, SK905876,80000,51.309896,-104.996562,12000,887,3,2
1018,24281521, SK891359,80000,51.652876,-104.058446,0,936,0,0
1019,24960337, SK910702,80000,50.328701,-102.265812,6098,882,2,1
1020,23968843, SK883022,80000,50.285789,-107.792398,3729,702,2,1
1021,24663359, SK902730,80000,50.416216,-107.038544,5662.8,1080,3,1
1022,24734530, SK904738,80000,49.836553,-101.522623,6000,640,3,1
1023,24587833, SK900384,80000,49.649329,-108.409975,4800,783,3,2
1024,24695069, SK903478,80000,49.648586,-108.404873,4800,844,2,1
1025,24772880, SK905809,80000,49.647123,-108.411026,4800,864,4,2
1026,24338206, SK892687,80000,50.197736,-103.137533,8250,1094,3,1
1027,24258278, A1203418,80000,52.776397,-111.700379,4800,720,2,1
1028,24617131, SK901420,80000,52.165594,-103.530099,11070,1088,2,1
1029,23857050, SK878110,80000,52.13052,-106.687408,3116,541,2,1
1030,24488623, A1221587,80000,56.066838,-118.382023,4550,929.58,3,1
1031,24607596, R2705154,80000,58.80814295,-122.6734265,7200,960,3,1
1032,22403427, N227307,80000,55.33846,-123.1058,20688.24,0,0,0
1033,22403428, N227308,80000,55.33593,-123.0987,2277.43,0,0,0
1034,24791349,202219935,80000,54.7767,-101.847346,4000,1409,3,2
1035,24623422,202216057,80000,44.1876923,-66.1635595,0,0,3,2
1036,22403426, N227306,80000,55.33588,-123.0994,21560.11,0,0,0
1037,24920750, E4315193,80400,53.19259475,-114.2029472,20036.99985,928.601653,2,1
1038,24884051,15503140,81000,46.99636522,-72.17669052,28803.12001,0,2,1
1039,25047916, NB081899,81000,47.365338,-68.321887,7373,928,2,1
1040,24639360,19369108,82000,47.948164,-69.199325,5993.33952,0,1,1
1041,25060905,13030443,82000,45.62601362,-72.597476,12739.07565,0,2,1
1042,25047545,28088142,82000,45.62598361,-72.59745454,12739.07565,0,2,1
1043,24984959, SK911274,82000,50.472112,-104.640971,2225,664,4,1
1044,23916853, SK880722,82000,49.531158,-101.547721,12733,1388,3,1
1045,25004910,196765,82000,55.127647,-120.998816,0,786,2,1
1046,25004911,196763,82000,55.125377,-121.005982,2874.96,794,2,1
1047,24908598,1250225,82500,47.859932,-54.098481,11499.84,1188,3,1
1048,24684184,202217616,82500,46.2781,-63.62119,29620.8,0,3,1
1049,24887263,22556738,82500,45.869542,-70.952856,53753,0,5,1
1050,24890062, SK908774,82500,50.381559,-105.545089,6200,751,3,2
1051,24908598,1250225,82500,47.859932,-54.098481,11499.84,1188,3,1
1052,24887263,22556738,82500,45.869542,-70.952856,53753,0,5,1
1053,25024786, SK912206,82900,50.945164,-104.214279,6000,720,2,1
1054,24891798, E4314196,82900,53.49708168,-112.0609135,0,779.952194,2,1
1055,24436693,202211192,82900,49.339728,-99.554558,8000,552,2,1
1056,24882906, SK908768,83000,50.657508,-102.080492,6150,1282,3,1
1057,24652644, NB075582,83000,47.187354,-67.854431,48534.4251,678,2,1
1058,24411329,23028127,83000,47.332513,-78.971219,9999.6631,385.03,1,0
1059,24820789, SK907145,83000,49.39136,-105.62774,9720,1334,4,3
1060,24828836, SK907373,83300,53.19891,-105.7779,4560,1023,3,1
1061,24958005, A2005633,83500,53.3577255,-110.8459086,6000,1266,2,1
1062,24869222, SK908474,83900,50.93014,-102.812943,3500,1040,4,1
1063,24421455, SK894947,84000,51.147986,-108.755075,625,910,4,2
1064,25055524, SK913878,84000,51.632348,-102.436938,6000,1120,6,2
1065,24955138, SK910612,84000,49.570798,-101.693966,6000,824,4,2
1066,24711354,25247280,84000,46.0959174,-71.29566827,5000,2503.69,3,1
1067,24879236,202222620,84000,45.5118154,-64.48299764,21780,0,2,1
1068,24638721, SK902010,84500,51.215732,-102.45615,5750,1036,3,1
1069,24791204, SK906098,84500,50.976854,-105.166167,7840.8,650,2,0
1070,24915775, A2003458,84500,52.69441117,-110.1421597,7000,1367,3,2
1071,24259518, SK890707,84500,50.102613,-103.867064,10500,1224,3,1
1072,24965538,25725164,84500,45.39423295,-70.97686443,32999.96462,513.98,1,1
1073,24843299, NB078894,84500,47.999695,-66.691604,5005.2135,990,2,2
1074,24904314, E4314610,84900,54.11601529,-111.9248099,8125,1058.414287,2,1
1075,24799774, SK906529,84900,50.76139,-103.794303,14000,720,3,0
1076,24745117, SK905043,84900,50.804402,-103.541672,9000,4500,6,3
1077,24685127, SK903233,84900,50.930254,-102.807895,7000,914,2,1
1078,24995013, SK911411,84900,50.709383,-104.812572,1552,1026,1,1
1079,24273570, SK891053,84900,52.057512,-107.982587,7000,1260,4,1
1080,24975150, SK911064,84900,51.385705,-104.405721,11050,1728,3,2
1081,24536496, A1228993,84900,52.912557,-111.235065,18480,900,3,1
1082,24707549, A1243076,84900,53.274933,-110.002339,8046,1257,3,1
1083,23759289, E4267318,84900,53.712396,-111.7454299,7499.747325,685.014596,2,1
1084,24183803, SK888872,84900,53.832071,-107.0337,6811,900,2,1
1085,24253329, SK890580,84900,50.015093,-105.05755,8775,1665,3,1
1086,24135704, SK887692,84900,50.108681,-102.835398,9000,1700,5,2
1087,24854759,202222168,84900,49.898671,-97.161706,3744,720,3,1
1088,25021128,202225188,84900,46.1265847,-60.1742937,0,0,2,1
1089,24951795,25489828,84900,46.232876,-70.421045,8000,614,3,1
1090,24854401,1249749,84900,49.521627,-55.613282,5785,1728,3,1
1091,25045429, SK913679,84900,49.276899,-105.97362,8276.4,1430,3,2
1092,25024074,9020431,84900,49.07830759,-72.35750198,51555.85183,0,2,1
1093,24956753, NB081040,84900,45.305182,-65.935232,0,960,2,1
1094,24904405,1250285,84900,47.953901,-53.329956,0,1152,4,4
1095,24958735,1251860,84900,47.568258,-59.132208,7080,728,2,1
1096,25014932, M148897,84900,47.707128,-64.710251,21780,712,3,1
1097,24580224,1246550,84900,47.569836,-59.136724,3713.5455,1090,3,1
1098,24138193,20610280,84900,49.051688,-64.475846,18783.0055,1610,3,1
1099,25045512,16443090,84900,45.96518714,-71.37353793,7150.45877,0,2,1
1100,25060870,28513646,84900,45.79814728,-76.47949541,102664,1500,2,1
1101,25060870,28513646,84900,45.79814728,-76.47949541,102664,1500,2,1
1102,24853424, SK908091,85000,50.928839,-102.799803,6000,816,2,1
1103,24134440,202204995,85000,51.15119,-99.849468,0,960,3,1
1104,23471486,202118488,85000,51.22886,-101.35028,0,712,1,1
1105,24280595, SK891340,85000,50.890395,-109.547272,6000,748,2,1
1106,25012122, SK911741,85000,50.459284,-104.592121,4681,1025,3,1
1107,24782032, SK906077,85000,50.654619,-102.071655,7999.2,924,3,1
1108,24997697,202225499,85000,49.914028,-97.146926,7400,760,2,1
1109,24573239, SK900230,85000,50.456176,-104.639933,2255,840,2,1
1110,24861634, A1257529,85000,49.866712,-111.380433,6250,870,2,1
1111,24656259, SK902555,85000,53.562236,-106.595182,0,0,0,0
1112,25041214, E4319516,85000,53.7072944,-111.7467935,0,951.851677,3,1
1113,24931339, E4315646,85000,54.09437395,-112.7820595,0,1305.983987,3,1
1114,24899411, R2725600,85000,58.81063223,-122.6918989,15000,986,2,1
1115,24327158, E4290077,85000,52.0926564,-111.444714,0,1759.89765,4,2
1116,23847181, A1162853,85000,52.113177,-113.190237,8500,1532.9,3,2
1117,23802627,202126637,85000,51.39201,-99.586132,0,1040,2,1
1118,24767290, SK905604,85000,51.642977,-103.535189,6000,1272,3,2
1119,24717187, SK904257,85000,51.380998,-107.221957,32234.4,1064,3,1
1120,24982299,202225142,85000,51.17092,-100.69577,29624,1516,3,1
1121,24986925, SK911335,85000,51.172546,-103.498856,6500,944,3,3
1122,24886954, SK908893,85000,52.261058,-105.522816,6098.4,960,3,1
1123,24843487, A1256290,85000,52.220241,-111.90823,8621.8839,1025,1,1
1124,24590293, SK900639,85000,52.445506,-109.15552,6500,789,3,2
1125,23848334, SK877910,85000,53.200003,-105.792808,9147.6,572,2,2
1126,25021190, A2009569,85000,52.582,-112.975564,6000,801.25,2,1
1127,24841070, SK907770,85000,53.359187,-108.352309,6250,1276,4,2
1128,24972664, E4317081,85000,53.49854768,-112.0492706,0,907.934965,2,2
1129,24978804,202224356,85000,43.72678666,-65.97209728,0,0,4,1
1130,24878424, NB079210,85000,46.50752,-67.38117,0,576,1,1
1131,24062211,23915195,85000,46.80810239,-70.19354546,28201,1508,4,2
1132,24425425,1244759,85000,47.691344,-53.224599,2016,1269,2,1
1133,24877103,10385975,85000,46.090918,-71.336393,10042.7187,0,4,2
1134,24895755,26808850,85000,46.137478,-73.679834,12676,0,2,1
1135,24669832,16248546,85000,46.261074,-70.461051,36268.96105,0,4,1
1136,24959315, NB081090,85000,45.963283,-66.222633,0,1190,3,1
1137,24946177,202223720,85000,44.9105205,-65.1254316,0,0,1,1
1138,24670051, SK902930,85000,49.514337,-108.814451,6300,996,3,1
1139,24924491, SK909784,85000,49.647673,-102.67522,12000,768,2,1
1140,24783803,1248951,85000,49.569002,-54.864218,10000,1930,5,1
1141,24703111,19187031,85000,49.75474186,-77.62702484,5431.46394,0,4,2
1142,23339521,1232286,85000,49.336164,-54.431164,22215.6,1891,3,1
1143,24772781,202219949,85000,49.268842,-100.994718,0,1218,2,2
1144,24706874, SK903909,85000,49.207375,-108.562084,29300,1034,3,1
1145,24956973,1251810,85000,49.100053,-55.270135,16344.5,1311,2,1
1146,24961508,1251875,85000,47.57461,-59.14419,2200,1036,3,1
1147,25013657,17507420,85000,47.70844522,-69.13939466,7748.93161,0,4,2
1148,24731508,1248317,85000,47.72132,-53.493743,9800,2128,3,1
1149,22882255,1226254,85000,48.980812,-53.909877,29600.725,4000,3,4
1150,24841905,9459643,85000,48.21577361,-72.20967471,36832.98941,0,3,2
1151,24843487, A1256290,85000,52.220241,-111.90823,8621.8839,1025,1,1
1152,25021190, A2009569,85000,52.582,-112.975564,6000,801.25,2,1
1153,23847181, A1162853,85000,52.113177,-113.190237,8500,1532.9,3,2
1154,24590293, SK900639,85000,52.445506,-109.15552,6500,789,3,2
1155,24752375, SK905250,85500,49.605969,-102.087152,6000,700,2,1
1156,24869560,202222602,86000,50.300929,-100.032176,0,1040,3,1
1157,24964294, SK910803,86000,50.167532,-102.937398,0,1460,4,2
1158,24797970, NB078334,86000,47.40715,-68.35912,8712,1137,3,1
1159,24875456, SK908617,86000,49.398018,-103.409383,12000,928,3,1
1160,25025546,202225890,86500,49.921682,-97.148059,3003,700,2,1
1161,24821610, M146880,86500,47.879,-66.11884,0,1312,3,1
1162,24151196, X5538428,86900,44.862927,-77.0836667,0,0,3,2
1163,24548811, SK899633,86900,49.173148,-101.794847,6000,975,3,2
1164,24801199, SK906537,87000,50.331654,-102.274587,12600,967,3,1
1165,22555627,1163592,87000,47.569275,-53.300304,14080,2496,4,1
1166,24376227,202209854,87000,49.846709,-100.932487,5850,955,3,2
1167,24156652,202205417,87500,50.73539,-101.01899,10700,600,1,2
1168,24456006,1245177,87500,47.074595,-55.840566,5166.672,2293,4,2
1169,22725081,202101004,87500,49.624318,-100.254773,0,704,2,1
1170,24937915, A2004385,87500,52.67355877,-111.3037283,5000,934,1,1
1171,24484265,202212396,87500,51.224377,-101.356288,7080,1416,4,1
1172,25035760, SK913447,87900,50.453686,-106.067762,8125,1397,1,2
1173,24520756,1245716,87900,49.146549,-53.561141,0,2400,4,2
1174,24962864,18066164,88000,46.920846,-69.952518,44073,1040,3,1
1175,24647846, SK902288,88500,49.17416,-101.791174,9000,882,3,1
1176,24770098, A1251516,88500,51.646257,-111.92255,6250,1145,2,1
1177,24897652, SK909122,88500,51.84981,-105.036109,12000,848,2,1
1178,25041213, E4319514,88750,53.76257769,-111.9755555,15396.46728,747.122299,2,1
1179,24734995, E4307687,88900,54.12204712,-114.3967515,9392.040945,935.921105,2,1
1180,24822467, A1255314,88900,56.227541,-117.283819,6100,1152,3,1
1181,24959020,1251867,88900,47.720282,-53.965099,6612,1150,3,2
1182,24043764,202203476,88900,49.235624,-100.054299,0,700,1,2
1183,24820380, A2000389,88900,52.8361478,-109.6287306,2025,917,2,1
1184,24938011, NB080854,89000,45.246464,-67.194595,44866.8,784,2,1
1185,24839071,24690613,89000,45.67782903,-74.40272301,8607.89083,0,0,0
1186,24844664, NB078910,89000,46.08499,-66.03308,0,363,1,1
1187,24999418,28957411,89000,46.029202,-72.941973,9462.54449,0,1,0
