index,id, MLS, Price, Latitude, Longitude, LandSize, SizeInterior, Bedrooms, Bathrooms,
1263,24080142, SK885426,89900,51.769378,-104.190517, 75x139, 924 sqft,2,1, 
1264,24233403, SK890130,89900,51.948302,-105.648189, 6000 sqft, 1152 sqft,3,1, 
1265,24692811, SK903360,89900,51.450194,-105.44171, 8625 sqft, 1344 sqft,3,1, 
1266,24832099,202221564,89900,51.174898,-100.697341, Unknown, 1408 sqft,3,2, 
1267,24998234,202225349,89900,51.022051,-95.66809, 0.47 ac, 1000 sqft,2,1, 
1268,24931152, A2004075,89900,51.79024062,-114.1299014, 278 m2|0-4050 sqft, 1059 sqft, 2 + 0,1, 
1269,24716662, SK904099,89900,50.534512,-103.669602, 50x72, 712 sqft,2,1, 
1270,24597434, SK900335,89900,50.534346,-103.666678, 7125 sqft, 672 sqft,2,1, 
1271,24986603, SK911324,89900,50.382446,-105.566749, 3630 sqft, 810 sqft,2,1, 
1272,24864294, SK908185,89900,50.461703,-104.634178, 5467 sqft, 900 sqft,2,1, 
1273,24896036, SK909107,89900,50.473591,-104.602018, 4217 sqft, 610 sqft,2,1, 
1274,24873746,202222282,89900,50.859636,-98.111009, Unknown, 855 sqft,2,1, 
1275,24872765, SK908345,89900,50.944407,-104.039428, 6011 sqft, 916 sqft,2,1, 
1276,24826619, SK907161,89900,50.82997,-108.039981, 9000 sqft, 900 sqft,2,1, 
1277,24934393, A1259500,89900,52.832235,-110.857393, 7000 sqft|4051 - 7250 sqft, 840 sqft, 2 + 0,1, 
1278,24883873, SK908808,89900,53.201874,-105.775664, 5046 sqft, 910 sqft,3,2, 
1279,24742451, SK904952,89900,52.560459,-107.705834, 20000 sqft, 672 sqft,3,2, 
1280,24471966, SK896394,89900,53.20493,-105.747714, 0.09 ac, 738 sqft,2,1, 
1281,24473348, SK896411,89900,53.342651,-105.963417, 37.45 ac, 280 sqft,0,0, 
1282,23977000, SK883219,89900,52.983608,-105.438139, 5227 sqft, 696 sqft,2,2, 
1283,25035101, SK913418,89900,52.194118,-103.812001, 5400 sqft, 1150 sqft,3,1, 
1284,25038150, SK913392,89900,52.128684,-106.692047, 30x165, 560 sqft,2,1, 
1285,24905569, SK909351,89900,52.127294,-106.686122, 3000 sqft, 580 sqft,2,1, 
1286,24362681, A1212569,89900,52.354947,-110.26306, 5750 sqft|4051 - 7250 sqft, 1936 sqft, 5 + 1,4, 
1287,24542831, SK899302,89900,52.125653,-106.702661, 3493 sqft, 522 sqft,3,1, 
1288,24713937,202218401,89900,52.10167,-101.27649, 6580 sqft, 672 sqft,2,1, 
1289,25040149, E4319457,89900,53.1951464,-113.0569398,0, 98.37 m2,3,1, 
1290,24571937, SK900181,89900,53.447799,-105.239794, 0.4 ac, 3700 sqft,4,2, 
1291,24872130, A1257932,89900,53.515734,-110.328119, 5000 sqft|4051 - 7250 sqft, 924 sqft, 2 + 0,1, 
1292,24960352, E4316679,89900,53.49701494,-112.0457238, 696.75 m2, 80.82 m2,4,2, 
1293,24235784,202206182,89900,44.83684518,-65.48223368, under 1/2 acre,0, 4 + 0,1, 
1294,24831073,202221548,89900,44.650516,-65.631288, under 1/2 acre,0, 3 + 0,1, 
1295,24873407,202222480,89900,44.96803278,-62.21229962, 1 - 3 acres,0, 0 + 0,0, 
1296,24707635,18185058,89900,45.97084762,-73.84224832, 784.3 m2,0,2,1, 
1297,24884932,202222693,89900,45.7033632,-64.3763548, under 1/2 acre,0, 4 + 0,1, 
1298,25033251,202225416,89900,45.613128,-62.6299605, under 1/2 acre,0, 3 + 0,2, 
1299,24812500,19901965,89900,45.62095685,-71.30672976,0,0,2,1, 
1300,24727783,202218874,89900,45.6503325,-64.0652814, under 1/2 acre,0, 2 + 0,1, 
1301,25060123,17394563,89900,49.09921079,-68.4599948,0,0,2,1, 
1302,24439726, SK895507,89900,49.175157,-101.79793, 6000 sqft, 1008 sqft,4,1, 
1303,24819560,40315405,89900,49.20967676,-84.77638444, under 1/2 acre,802, 2 + 2,2, 
1304,24819899, X5747494,89900,49.2096523,-84.7764354, 49.62 x 100 FT,0, 2 + 2,2, 
1305,24692811, SK903360,89900,51.450194,-105.44171, 8625 sqft, 1344 sqft,3,1, 
1306,24560208, SK899762,89900,51.976587,-105.876932, 4680 sqft, 1040 sqft,2,1, 
1307,24582834,202214885,89900,51.14343,-100.48513, 66 x 306, 816 sqft,2,1, 
1308,24931152, A2004075,89900,51.79024062,-114.1299014, 278 m2|0-4050 sqft, 1059 sqft, 2 + 0,1, 
1309,24832099,202221564,89900,51.174898,-100.697341, Unknown, 1408 sqft,3,2, 
1310,24080142, SK885426,89900,51.769378,-104.190517, 75x139, 924 sqft,2,1, 
1311,24233403, SK890130,89900,51.948302,-105.648189, 6000 sqft, 1152 sqft,3,1, 
1312,24998234,202225349,89900,51.022051,-95.66809, 0.47 ac, 1000 sqft,2,1, 
1313,24362681, A1212569,89900,52.354947,-110.26306, 5750 sqft|4051 - 7250 sqft, 1936 sqft, 5 + 1,4, 
1314,24542831, SK899302,89900,52.125653,-106.702661, 3493 sqft, 522 sqft,3,1, 
1315,24597434, SK900335,89900,50.534346,-103.666678, 7125 sqft, 672 sqft,2,1, 
1316,24716662, SK904099,89900,50.534512,-103.669602, 50x72, 712 sqft,2,1, 
1317,24826619, SK907161,89900,50.82997,-108.039981, 9000 sqft, 900 sqft,2,1, 
1318,24872765, SK908345,89900,50.944407,-104.039428, 6011 sqft, 916 sqft,2,1, 
1319,24873746,202222282,89900,50.859636,-98.111009, Unknown, 855 sqft,2,1, 
1320,24700156,202217995,89900,50.180389,-100.60103, Unknown, 864 sqft,1,1, 
1321,24864294, SK908185,89900,50.461703,-104.634178, 5467 sqft, 900 sqft,2,1, 
1322,24896036, SK909107,89900,50.473591,-104.602018, 4217 sqft, 610 sqft,2,1, 
1323,24986603, SK911324,89900,50.382446,-105.566749, 3630 sqft, 810 sqft,2,1, 
1324,24490482, SK897920,89900,49.391967,-103.406813, 74x122, 864 sqft,2,2, 
1325,24718760,1248074,89900,49.364206,-55.320961, IRR 163.5' x 82.6' x 74.8' x 18.8' x 44.9'|10890 - 21799 sqft (1/4 - 1/2 ac), 864 sqft,3,1, 
1326,24776922, SK905745,89900,49.628032,-105.98784, 4800 sqft, 1152 sqft,4,2, 
1327,24012559, SK883932,89900,49.647175,-108.403288, 6240 sqft, 880 sqft,3,1, 
1328,24937571,1250597,89900,49.323408,-55.037431, 104X79X94X110|7251 - 10889 sqft, 850 sqft,3,1, 
1329,24758736,202219598,89900,49.839337,-99.952604, Unknown, 600 sqft,1,1, 
1330,24358671, SK892857,89900,49.992134,-106.674808, 33.15 ac, 855 sqft,0,0, 
1331,24886009,1250070,89950,48.948989,-55.664435, TBD|Unknown, 956 sqft,4,2, 
1332,24841191,11893194,89998,46.1988295,-77.68379709, 1214 m2, 200 sqft,0,0, 
1333,24775825,202220037,89999,49.851658,-99.948569, Unknown, 819 sqft,3,1, 
1334,23881667, SK878671,89999,49.607157,-102.08668, 13000 sqft, 768 sqft,2,1, 
1335,24137900,17860892,90000,46.73167173,-70.35475525, 27250.1 sqft, 1400.9 sqft,4,1, 
1336,24744535,9429806,90000,46.49223664,-70.35291617, 1320.7 m2,0,7,2, 
1337,24644879,12846032,90000,46.95874382,-69.78115154, 9566 sqft, 1215 sqft,4,1, 
1338,23838541,10491645,90000,48.308564,-67.579689, 348.4 m2,0,3,1, 
1339,25028247,23076945,90000,48.2025914,-69.03826546, 4229 sqft, 1447 sqft,3,2, 
1340,24353719,1244086,90000,47.64222,-52.968371, 90 x 80|0-4050 sqft, 1250 sqft,2,1, 
1341,24819907,202221262,90000,44.91804548,-62.5285834, under 1/2 acre,0, 3 + 0,2, 
1342,24563025,202214383,90000,46.30731177,-60.65604502, 1 - 3 acres,0, 3 + 0,1, 
1343,24837657,11956499,90000,45.9090952,-72.2606602, 1383.9 m2,0,1,0, 
1344,24801667, NB078377,90000,45.662862,-65.514282, 5.88 ac,1680, 5 + 0,2, 
1345,24953410, SK910441,90000,52.409589,-108.706479, 6000 sqft, 1470 sqft,4,2, 
1346,25007178, A2008216,90000,52.5625984,-111.0595503, 10800 sqft|7251 - 10889 sqft, 1017.48 sqft, 2 + 0,2, 
1347,24888079,13668000,90000,49.05761594,-76.96775501, 408.8 m2, 576 sqft,3,1, 
1348,24520894, SK898812,90000,49.141433,-102.808948, 6240 sqft, 768 sqft,3,2, 
1349,23869931,202127865,90000,49.268603,-100.994573, 60 x 110, 1136 sqft,4,2, 
1350,24947049, SK910406,90000,50.376212,-102.577708, 5000 sqft, 1054 sqft,3,1, 
1351,24744535,9429806,90000,46.49223664,-70.35291617, 1320.7 m2,0,7,2, 
1352,24137900,17860892,90000,46.73167173,-70.35475525, 27250.1 sqft, 1400.9 sqft,4,1, 
1353,24563025,202214383,90000,46.30731177,-60.65604502, 1 - 3 acres,0, 3 + 0,1, 
1354,23838541,10491645,90000,48.308564,-67.579689, 348.4 m2,0,3,1, 
1355,24644879,12846032,90000,46.95874382,-69.78115154, 9566 sqft, 1215 sqft,4,1, 
1356,24819907,202221262,90000,44.91804548,-62.5285834, under 1/2 acre,0, 3 + 0,2, 
1357,24837657,11956499,90000,45.9090952,-72.2606602, 1383.9 m2,0,1,0, 
1358,24801667, NB078377,90000,45.662862,-65.514282, 5.88 ac,1680, 5 + 0,2, 
1359,24982740, R2732208,91000,58.80937588,-122.6754598, 7200 sqft, 1920 sqft,4,2, 
1360,24884658, SK908842,91000,49.17418,-101.791755, 6000 sqft, 1584 sqft,3,2, 
1361,21871519, GP127646,91499,55.209513,-119.424897, Unknown, 1072 sqft, 2 + 1,1, 
1362,24746862, SK905057,91500,50.39664,-105.557905, 3520 sqft, 803 sqft,2,1, 
1363,24274952, A1206425,92000,53.340397,-110.340384, 14406 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 936 sqft, 1 + 0,1, 
1364,24958634,202224301,92000,49.270085,-100.996134, 50 x 125, 905 sqft,2,1, 
1365,24393636, NB072459,92000,47.65167,-65.10885, 1171 m2,1200, 3 + 0,2, 
1366,24541190, A1229592,92500,52.914476,-111.237439, 10500 sqft|7251 - 10889 sqft, 869 sqft, 2 + 0,1, 
1367,24681254, A1240905,92500,52.776891,-111.700313, 6760 sqft|4051 - 7250 sqft, 748 sqft, 2 + 0,1, 
1368,24862293,202222428,92500,51.15142,-100.039628, 8903 sqft, 775 sqft,2,2, 
1369,24996188, A2007953,92500,52.84010551,-109.8308408, 889.3 m2|7251 - 10889 sqft, 1080 sqft, 3 + 3,2, 
1370,24567504,202214452,92900,50.03252,-100.242679, 50 x 140, 639 sqft,2,1, 
1371,24662208,1247490,92900,48.96237,-57.93554, 53.13 x 98.50 x 43.30 x 93.53|0-4050 sqft, 1512 sqft,3,1, 
1372,24104082,17251171,92900,47.02629963,-70.92808193, 1740 sqft, 650 sqft,2,1, 
1373,24814548, NB078270,92900,46.915332,-67.394272, 1164 m2,1225, 3 + 0,2, 
1374,24751981,202219422,93000,49.61861,-100.265927, 49 x 99, 1028 sqft,2,1, 
1375,24893516,1250131,93000,47.296604,-55.007692, 650 square meters|under 1/2 acre, 864 sqft,3,1, 
1376,24914626,13803111,93700,48.899099,-67.361026, 26909.8 sqft,0,6,1, 
1377,24994689, SK911466,93900,53.199166,-105.761066, 5880 sqft, 1063 sqft,2,2, 
1378,19155217, E4099480,94000,53.66355026,-111.2313262, 92x150, 72.65 m2,2,1, 
1379,24646747, SK902282,94000,51.805072,-103.494685, 49.2x98.40, 672 sqft,3,1, 
1380,25008666, SK911698,94000,51.276398,-102.610176, 0.21 ac, 924 sqft,2,2, 
1381,24658306, SK902539,94000,50.474257,-104.615583, 3124 sqft, 565 sqft,2,1, 
1382,24079259,19394418,94000,47.67254549,-68.97669499, 1555.8 m2,0,3,1, 
1383,25018344, SK912061,94500,50.726418,-103.198947, 12000 sqft, 1450 sqft,4,2, 
1384,24483042,202212314,94500,49.85327,-100.92423, Unknown, 700 sqft,1,1, 
1385,21228965,16599908,94500,49.052213,-76.973496, 7143.8 sqft, 1008 sqft,4,2, 
1386,24854231,1249662,94500,46.959667,-53.515704, 110 x 500 approx.|1 - 3 acres, 1600 sqft,4,1, 
1387,24531654,22085010,94500,46.10142382,-71.28731636, 484.1 m2,0,4,1, 
1388,24838941, E4312131,94702,54.00542357,-112.5768686, 1.02 ac, 71.34 m2,3,0, 
1389,24675878, A1240439,94800,53.293302,-110.007009, 8307 sqft|7251 - 10889 sqft, 912 sqft, 2 + 0,1, 
1390,24280543, A1207004,94900,53.379688,-111.529458, 5000 sqft|4051 - 7250 sqft, 911 sqft, 2 + 0,2, 
1391,25002046, SK911612,94900,51.424692,-102.917818, 9000 sqft, 996 sqft,3,2, 
1392,22346769, A1032093,94900,52.838344,-110.860802, 7000 sqft|4051 - 7250 sqft, 742 sqft, 1 + 0,1, 
1393,24671532, SK902773,94900,51.463298,-109.157584, 6250 sqft, 720 sqft,1,1, 
1394,24975788, SK911071,94900,52.12762,-106.70912, 4679 sqft, 518 sqft,1,1, 
1395,24961342, SK910758,94900,51.229221,-106.596347, 9000 sqft, 864 sqft,3,1, 
1396,25018027, SK912045,94900,50.397773,-105.559018, 5350 sqft, 668 sqft,1,1, 
1397,24974914, SK911059,94900,50.378493,-105.557843, 6604 sqft, 600 sqft,2,1, 
1398,24949493, SK910504,94900,50.465216,-104.621762, 3124 sqft, 1092 sqft,3,2, 
1399,24884032, SK908811,94900,50.460266,-104.631426, 3632 sqft, 990 sqft,3,2, 
1400,24305781, SK891716,94900,51.672657,-105.463717, 7000 sqft, 800 sqft,1,1, 
1401,23527958, E4258307,94900,54.26983405,-110.7335808, 675.72 m2, 53.14 m2,1,1, 
1402,23758905, A1156265,94900,55.633362,-116.678447, 10000 sqft|7251 - 10889 sqft, 1089 sqft, 1 + 0,1, 
1403,25048660,202226574,94900,55.746682,-97.85667, 60 x 125, 1008 sqft,3,1, 
1404,24786051, A1251881,94900,50.069426,-112.102539, 574.55 m2|4051 - 7250 sqft, 795 sqft, 2 + 2,2, 
1405,24884032, SK908811,94900,50.460266,-104.631426, 3632 sqft, 990 sqft,3,2, 
1406,24886580, SK908879,94900,49.176257,-101.450796, 6000 sqft, 960 sqft,3,2, 
1407,24923942,27119437,94900,46.50942711,-75.35205947, 822.3 m2,0,3,1, 
1408,24654546,12794514,94900,48.780972,-67.432404, 8105.2 m2,0,1,1, 
1409,23524277,13357817,94900,47.7870372,-69.03259277, 27.24X54.41irr,0,6,1, 
1410,24859284,1249770,94900,48.985206,-57.927024, 107x71x103x53|4051 - 7250 sqft, 672 sqft,2,1, 
1411,24685017,202217636,94900,49.066847,-97.015268, 214 x 200, 1520 sqft,3,1, 
1412,25056900, R2737657,94900,58.80716644,-122.6749149, 6900 sqft, 1200 sqft,3,1, 
1413,25050994, SK913759,95000,51.207623,-102.464691, 50x143, 805 sqft,3,1, 
1414,24872999, SK908429,95000,51.217323,-102.46949, 50x126, 754 sqft,2,1, 
1415,24655128, A1237109,95000,51.82345185,-113.2308298, 6250 sqft|4051 - 7250 sqft, 960 sqft, 3 + 0,2, 
1416,24802095, SK906595,95000,51.172701,-103.488551, 8750 sqft, 1242 sqft,3,2, 
1417,24782998, A1252246,95000,52.676871,-113.582592, 6000 sqft|4051 - 7250 sqft, 1125 sqft, 2 + 0,1, 
1418,24972574, SK910992,95000,50.414385,-107.040356, 100x115, 840 sqft,3,1, 
1419,24474521, SK896364,95000,53.280329,-104.031025, 6240 sqft, 931 sqft,2,2, 
1420,24611634, SK901282,95000,53.195747,-105.743011, 4834 sqft, 900 sqft,3,1, 
1421,24914808, SK909585,95000,52.747308,-109.019679, 11700 sqft, 946 sqft,2,1, 
1422,24887359, SK908669,95000,53.201153,-105.770895, 4444.47 sqft, 662 sqft,3,2, 
1423,24957880, A2002796,95000,53.2676899,-110.0022102, 7350 sqft|7251 - 10889 sqft, 837 sqft, 1 + 0,1, 
1424,24876373, E4313596,95000,53.50030147,-112.0560719,0, 71.53 m2,1,1, 
1425,25038945, E4319394,95000,53.7032189,-114.1908351,0, 71 m2,2,1, 
1426,24819637, A1255116,95000,55.776369,-118.83853, 7000 sqft|4051 - 7250 sqft, 928 sqft, 2 + 1,2, 
1427,25018472,196830,95000,55.132082,-121.005274, 0.141 ac|under 1 acre, 2248 sqft,5,2, 
1428,25007281, A2008475,95000,55.17183892,-118.7756722, 566.7 m2|4051 - 7250 sqft, 592 sqft, 2 + 0,1, 
1429,24829629, SK907319,95000,50.327753,-102.265593, 6250 sqft, 960 sqft,4,1, 
1430,24623956, SK901592,95000,50.480859,-106.296728, 8.53 ac, 216 sqft,0,0, 
1431,24166976,202205738,95000,50.437457,-100.588868, 80 x 100, 816 sqft,3,1, 
1432,23853880, SK877944,95000,50.4517,-104.596025, 2067 sqft, 700 sqft,3,2, 
1433,24512223,17976467,95000,50.27773471,-64.77281067, 440.7 m2, 59.09 m2,2,1, 
1434,24758738,202219590,95000,50.277055,-99.269511, Unknown, 1600 sqft,3,1, 
1435,24781500, SK906044,95000,49.876839,-103.434732, 9100 sqft, 1324 sqft,3,3, 
1436,24855915,202222197,95000,49.847042,-100.93885, 6000 sqft, 1232 sqft,2,1, 
1437,24973618,202224982,95000,49.899594,-97.163572, Unknown, 1044 sqft,3,2, 
1438,24782027, SK906085,95000,49.20871,-108.387912, 23140 sqft, 1404 sqft,3,3, 
1439,24800440, SK906551,95000,49.393151,-105.63661, 100x200, 999 sqft,2,1, 
1440,24819851, SK907092,95000,49.315521,-103.258864, 21000 sqft, 1098 sqft,2,2, 
1441,24901807, R2725909,95000,49.464832,-123.740385, 5700 sqft, 855 sqft,2,1, 
1442,24523554,26978784,95000,46.135282,-70.385171, 3046.5 m2,0,2,1, 
1443,24505938,202212934,95000,45.829317,-64.209075, under 1/2 acre,0, 3 + 0,1, 
1444,24468027, X5637341,95000,45.83209912,-79.59937559, 150 x 150 FT,0,1,1, 
1445,24905674,17631415,95000,45.91895,-73.25669, 7498.14 sqft,0,1,1, 
1446,24791847,19024928,95000,45.67677191,-76.62050097, 627.5 m2, 1307.1 sqft,4,1, 
1447,25024662, M148933,95000,46.732402,-64.965536, 0.138 Imperial|under 1/2 acre, 703 sqft,3,1, 
1448,24152150,11136223,95000,46.778454,-70.699213, 1522.3 m2,0,2,1, 
1449,24740424, NB077582,95000,47.201626,-68.845227, 5666 m2,814, 2 + 0,2, 
1450,25061344,22202818,95000,46.10168339,-71.28233358, 557.4 m2,0,4,1, 
1451,25024662, M148933,95000,46.732402,-64.965536, 0.138 Imperial|under 1/2 acre, 703 sqft,3,1, 
1452,24152150,11136223,95000,46.778454,-70.699213, 1522.3 m2,0,2,1, 
1453,24523554,26978784,95000,46.135282,-70.385171, 3046.5 m2,0,2,1, 
1454,24905674,17631415,95000,45.91895,-73.25669, 7498.14 sqft,0,1,1, 
1455,24783089,22884100,95000,46.465646,-72.928839, 10081 sqft, 400 sqft,1,1, 
1456,25048028,12249952,95000,46.19998696,-77.68822489, 1740.1 m2, 4724 sqft,6,8, 
1457,25061344,22202818,95000,46.10168339,-71.28233358, 557.4 m2,0,4,1, 
1458,24791847,19024928,95000,45.67677191,-76.62050097, 627.5 m2, 1307.1 sqft,4,1, 
1459,24505938,202212934,95000,45.829317,-64.209075, under 1/2 acre,0, 3 + 0,1, 
1460,24468027, X5637341,95000,45.83209912,-79.59937559, 150 x 150 FT,0,1,1, 
1461,24782027, SK906085,95000,49.20871,-108.387912, 23140 sqft, 1404 sqft,3,3, 
1462,24659672,202216909,95500,50.668526,-100.817407, Unknown, 980 sqft,2,2, 
1463,25053511,202226685,95900,49.914289,-97.186015, 25 x 104, 1276 sqft,3,1, 
1464,25019786,202225960,95900,49.91978,-97.13448, 3010 sqft, 1600 sqft,3,1, 
1465,24516738, A1226742,95900,50.451977,-111.656369, 6000 sqft|4051 - 7250 sqft, 720 sqft, 2 + 0,1, 
1466,24701691, A1242570,95900,54.410087,-116.805352, 8050 sqft|7251 - 10889 sqft, 1190 sqft, 3 + 3,2, 
1467,24058282, SK884797,96000,53.201583,-105.774138, 4766.3 sqft, 900 sqft,3,1, 
1468,24346862, SK892724,96000,50.943606,-102.051517, 0.28 ac, 933 sqft,2,1, 
1469,24186620, SK888914,96000,50.862676,-109.266613, 11500 sqft, 1434 sqft,3,1, 
1470,24819366,202221246,96000,45.7334291,-63.8678984, under 1/2 acre,0, 3 + 0,2, 
1471,24785481,202220188,96000,49.277077,-100.990133, Unknown, 884 sqft,3,1, 
1472,21374731,23152971,96500,49.05530217,-76.98017014, 466 m2, 1296 sqft,5,1, 
1473,24795902,202220550,96500,49.094515,-99.343959, 6250 sqft, 775 sqft,2,1, 
1474,24590750, A1233176,96700,54.721196,-115.399462, 6261 sqft|4051 - 7250 sqft, 1173 sqft, 3 + 2,3, 
1475,24969935, SK910924,96900,49.376317,-102.75971, 50x125, 1242 sqft,5,1, 
1476,24253836, A1203892,97000,52.219618,-111.908086, 5750 sqft|4051 - 7250 sqft, 1188 sqft, 2 + 0,1, 
1477,24844168, SK907837,97000,52.265651,-105.523606, 6600 sqft, 899 sqft,2,2, 
1478,24645211,202216360,97000,53.82381,-101.24375, Unknown, 1222 sqft,3,1, 
1479,25044351,1252772,97000,48.952018,-55.671113, 53.7 x 168.8|under 1/2 acre, 1025 sqft,3,1, 
1480,24567505,202214543,97000,49.40839,-99.456914, 0.41 ac, 768 sqft,1,2, 
1481,24963223, A2004845,97500,53.125152,-109.6116063, 6027 sqft|4051 - 7250 sqft, 630 sqft, 2 + 0,1, 
1482,24887665, SK908846,97500,52.783149,-108.28253, 7200 sqft, 840 sqft,3,1, 
1483,24617133, SK901336,97500,50.531167,-103.677568, 7500 sqft, 718 sqft,2,2, 
1484,24691237, SK903469,97500,50.459511,-104.622277, 3125 sqft, 1109 sqft,3,1, 
1485,24818047,1249339,97500,47.072291,-55.824804, .361 Acre|.5 - 9.99 acres, 1341 sqft,3,1, 
1486,24616855,28709051,97500,46.19193828,-74.2426258, 5235.7 m2, 53.2 m2,2,1, 
1487,24065337, SK885011,97500,49.487257,-103.55542, 12000 sqft, 1600 sqft,3,1, 
1488,24583647, A1233008,97900,53.337934,-110.334169, 7500 sqft|7251 - 10889 sqft, 1088 sqft, 2 + 0,1, 
1489,24834027, SK907568,97900,50.465048,-104.631509, 3125 sqft, 756 sqft,2,1, 
1490,24260304, SK890772,97900,49.183093,-105.948571, 7000 sqft, 1008 sqft,3,2, 
1491,24599497, E4301926,98000,53.38198727,-111.5313514,0, 142 m2,3,3, 
1492,24695262, A1242032,98000,52.670511,-112.224697, 12500 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 899 sqft, 2 + 0,2, 
1493,24860666, SK908277,98000,52.747338,-109.021749, 0.14 ac, 720 sqft,2,1, 
1494,24234137,202207067,98000,50.436955,-100.592589, 60 x 197, 1174 sqft,2,1, 
1495,24639251, SK901890,98000,49.65157,-108.407986, 65x120, 1004 sqft,2,1, 
1496,24645348, SK902231,98000,50.10346,-102.638416, 6250 sqft, 1032 sqft,3,2, 
1497,24488794, A1224861,98000,55.71078,-116.902419, 8052 sqft|7251 - 10889 sqft, 880 sqft, 2 + 0,1, 
1498,24745959,23010341,98000,47.20133446,-79.36768221, 483.1 m2, 91.7 m2,2,1, 
1499,24044544,12416124,98000,48.15884288,-78.12704597, 2787.1 m2,0,1,1, 
1500,24965882, NB081109,98000,47.04701,-67.743717, 517 m2,860, 3 + 0,1, 
1501,25017659,27764065,98000,47.690652,-79.426559, 1750.39 m2, 97.53 m2,4,1, 
1502,25035521,17412902,98000,48.56755,-67.689605, 496.1 m2,0,3,2, 
1503,24791895,21363782,98000,48.687255,-67.60076602, 2537.7 m2,0,1,1, 
1504,25005596,14574760,98000,45.732919,-76.596311, 7440 sqft, 2400 sqft,3,1, 
1505,24629156,14031273,98000,46.06593,-71.954101,0,0,0,0, 
1506,25035603,202226288,98500,49.925162,-97.153087, 25 x 0, 1014 sqft,3,1, 
1507,24658050, SK902508,98500,50.933759,-102.801259, 7000 sqft, 936 sqft,4,0, 
1508,24897882, SK909106,98500,50.797419,-104.937502, 12600 sqft, 576 sqft,3,0, 
1509,24671904, SK902941,98500,51.632174,-102.435065, 9030 sqft, 1002 sqft,3,1, 
1510,24949353, SK910363,98500,51.976765,-103.005645, 8.23 ac, 1024 sqft,1,1, 
1511,24353987,202209413,98500,50.136685,-100.426581, Unknown, 1030 sqft,2,1, 
1512,24786068,202220272,98500,49.385458,-99.241458, 50 x 130, 1248 sqft,2,2, 
1513,24863544, A2001289,98500,52.6696517,-112.2262281, 7750 sqft|7251 - 10889 sqft, 1076 sqft, 3 + 1,1, 
1514,24809540, E4310819,98500,53.7106125,-111.7407401,0, 96.99 m2,2,2, 
1515,24523485, E4298742,98500,54.2701708,-110.7384801,0, 68.28 m2,2,1, 
1516,24723228,12570292,98500,49.23905429,-68.15131597, 837.1 m2,0,4,3, 
1517,24835256,14443994,98700,47.411028,-69.974426, 1079.7 m2,0,2,1, 
1518,24808122, SK906621,98900,51.97769,-105.875172, 12000 sqft, 1022 sqft,3,2, 
1519,24637060, E4303477,98900,53.4955723,-112.0525114, 33.33 by 130 ft, 83.4 m2,2,1, 
1520,24899801,202223296,98900,49.17926,-99.66622, 50 x 120, 1007 sqft,2,1, 
1521,24954099,21455288,98950,49.15899389,-66.41443237, 281.3 m2,0,2,1, 
1522,25060634,40348612,99000,43.53997852,-81.40424046, under 1/2 acre,900, 0 + 0,0, 
1523,24724935,202218753,99000,43.7682153,-65.3222782, 1/2 - 1 acre,0, 3 + 0,2, 
1524,24889607, SK908852,99000,51.421965,-102.916638, 50x120, 816 sqft,3,1, 
1525,24538943, SK899158,99000,51.637867,-102.432127, 12600 sqft, 720 sqft,2,2, 
1526,24311391, SK892044,99000,51.882105,-102.091099, 6600 sqft, 1107 sqft,3,3, 
1527,24767286, SK905658,99000,51.041756,-102.159655, 6000 sqft, 1668 sqft,3,2, 
1528,24624048,202216071,99000,50.734847,-101.018445, Unknown, 1046 sqft,1,1, 
1529,24796910, SK906455,99000,50.394583,-105.559757, 3630 sqft, 528 sqft,2,1, 
1530,24794943, SK906408,99000,50.399028,-105.545941, 50x50, 725 sqft,2,1, 
1531,24973437, SK910943,99000,50.616906,-108.457439, 8500 sqft, 1368 sqft,3,2, 
1532,24997836, SK911538,99000,50.617769,-108.459452, 0.14 ac, 1092 sqft,3,2, 
1533,24946183, SK910395,99000,49.378609,-102.756333, 9375 sqft, 1512 sqft,3,2, 
1534,24666944,1247517,99000,49.542992,-54.532822, 38 x 28|under 1/2 acre, 1130 sqft,3,2, 
1535,24674236, SK903033,99000,49.678234,-103.024648, 6000 sqft, 864 sqft,3,1, 
1536,24369972, SK893699,99000,49.727049,-107.740638, 7200 sqft, 1056 sqft,3,2, 
1537,24847314,1249663,99000,49.504927,-56.055011, 9073 sf|under 1/2 acre, 2200 sqft,2,1, 
1538,24510926,202213061,99000,49.972899,-98.312513, Unknown, 498 sqft,1,1, 
1539,24802456,202220736,99000,49.907275,-97.129987, 33 x 130, 1717 sqft,2,2, 
1540,25036682, SK913402,99000,53.210434,-105.72626,0, 480 sqft,2,1, 
1541,25025093, SK912186,99000,52.518475,-106.018486, 40x125, 840 sqft,3,2, 
1542,24959804, SK910689,99000,53.35518,-104.013224, 0.14 ac, 1092 sqft,3,1, 
1543,24363103, A1210642,99000,52.78976505,-111.8515818, 6000 sqft|4051 - 7250 sqft, 768 sqft, 3 + 0,1, 
1544,24423531, SK895073,99000,52.856467,-104.043483, 22560 sqft, 984 sqft,3,1, 
1545,24431262, SK895278,99000,53.065094,-103.756249, 80x120, 2132 sqft,5,2, 
